% 
% 
@RELATION GCH 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE class {2-0, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6} 

@DATA 
57401.0,195.0,151.0,195.0,221.0,179.0,166.0,171.0,197.0,292.0,890.0,2265.0,5843.0,8792.0,27185.0,32914.0,44460.0,31919.0,8554.0,649.0,3.0,0.0,57650.0,376.0,574.0,1545.0,6955.0,11461.0,15181.0,12867.0,10457.0,10381.0,10782.0,10387.0,11526.0,13818.0,16793.0,21561.0,8402.0,1894.0,32.0,0.0,0.0,0.0,57689.0,503.0,977.0,3459.0,9701.0,12224.0,16227.0,11637.0,11969.0,12562.0,12510.0,14037.0,19117.0,24284.0,12012.0,3188.0,540.0,6.0,0.0,0.0,0.0,0.0,2-1
52546.0,169.0,159.0,156.0,140.0,228.0,217.0,196.0,212.0,276.0,631.0,1552.0,7464.0,12509.0,21836.0,29157.0,42326.0,37548.0,7531.0,1558.0,93.0,0.0,52746.0,336.0,313.0,665.0,6470.0,13499.0,13170.0,11225.0,12060.0,11239.0,11521.0,11181.0,11424.0,13851.0,18920.0,19847.0,5245.0,2469.0,321.0,2.0,0.0,0.0,52786.0,372.0,363.0,2331.0,9501.0,13925.0,13176.0,11993.0,13655.0,13511.0,12589.0,14626.0,19172.0,23165.0,10873.0,3066.0,1284.0,116.0,0.0,0.0,0.0,0.0,2-1
62439.0,207.0,167.0,204.0,280.0,209.0,197.0,217.0,216.0,285.0,425.0,1051.0,2857.0,7333.0,15716.0,35409.0,77393.0,33905.0,70.0,0.0,0.0,0.0,62672.0,373.0,560.0,993.0,2994.0,6566.0,10803.0,15079.0,17896.0,18396.0,17716.0,17786.0,17803.0,21627.0,25788.0,1524.0,4.0,0.0,0.0,0.0,0.0,0.0,62714.0,387.0,756.0,1562.0,3772.0,6941.0,12696.0,15411.0,18470.0,20509.0,19553.0,20639.0,25671.0,26768.0,2721.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
62718.0,196.0,154.0,171.0,156.0,213.0,249.0,217.0,227.0,264.0,494.0,859.0,1467.0,5582.0,17509.0,26667.0,52183.0,64135.0,5532.0,1.0,0.0,0.0,62938.0,352.0,327.0,553.0,2307.0,6960.0,13017.0,16634.0,15493.0,14775.0,14855.0,15552.0,17787.0,20875.0,26460.0,9510.0,597.0,2.0,0.0,0.0,0.0,0.0,62979.0,379.0,379.0,868.0,3248.0,8256.0,13949.0,16449.0,15810.0,16247.0,16344.0,19102.0,24997.0,27640.0,11771.0,562.0,14.0,0.0,0.0,0.0,0.0,0.0,2-1
62299.0,169.0,162.0,142.0,160.0,344.0,198.0,211.0,204.0,273.0,491.0,810.0,1418.0,6828.0,29197.0,37440.0,56713.0,35728.0,6284.0,113.0,0.0,0.0,62507.0,318.0,320.0,515.0,2614.0,7565.0,17099.0,15443.0,17016.0,17432.0,19240.0,18937.0,19588.0,15465.0,19350.0,5626.0,149.0,0.0,0.0,0.0,0.0,0.0,62537.0,359.0,358.0,1039.0,3257.0,8985.0,17153.0,15354.0,17706.0,18492.0,20295.0,21319.0,19590.0,17955.0,13468.0,1299.0,18.0,0.0,0.0,0.0,0.0,0.0,2-1
65639.0,200.0,168.0,225.0,238.0,198.0,178.0,192.0,244.0,243.0,723.0,811.0,1908.0,6207.0,17729.0,34903.0,65228.0,38467.0,9456.0,253.0,0.0,0.0,65856.0,365.0,513.0,661.0,1961.0,6195.0,11513.0,12659.0,13251.0,15150.0,19547.0,19916.0,23228.0,21835.0,18915.0,9300.0,2345.0,0.0,0.0,0.0,0.0,0.0,65896.0,445.0,621.0,1100.0,2350.0,6886.0,11856.0,12440.0,13963.0,16441.0,20391.0,21718.0,26142.0,23242.0,14603.0,4919.0,197.0,0.0,0.0,0.0,0.0,0.0,2-1
58916.0,186.0,149.0,164.0,183.0,137.0,121.0,147.0,155.0,170.0,244.0,464.0,1606.0,5623.0,11151.0,20867.0,50782.0,90327.0,20468.0,220.0,0.0,0.0,59147.0,386.0,503.0,678.0,1737.0,5146.0,9476.0,9394.0,12185.0,13761.0,16659.0,15629.0,17781.0,21041.0,28958.0,29292.0,19037.0,1268.0,2.0,0.0,0.0,0.0,59185.0,503.0,635.0,935.0,2337.0,6341.0,9773.0,9836.0,13293.0,16055.0,17241.0,21268.0,25578.0,40663.0,31296.0,6822.0,319.0,0.0,0.0,0.0,0.0,0.0,2-1
72228.0,202.0,185.0,154.0,162.0,245.0,218.0,229.0,263.0,334.0,624.0,1070.0,1781.0,7937.0,19807.0,29229.0,64289.0,68106.0,9103.0,2.0,0.0,0.0,72464.0,360.0,338.0,443.0,1693.0,5847.0,15919.0,14118.0,13966.0,13742.0,14204.0,14787.0,16136.0,25896.0,24484.0,30435.0,11002.0,334.0,0.0,0.0,0.0,0.0,72503.0,386.0,402.0,691.0,2721.0,8740.0,16479.0,13566.0,14847.0,15902.0,15540.0,18735.0,30807.0,32918.0,27495.0,4274.0,162.0,0.0,0.0,0.0,0.0,0.0,2-1
67618.0,200.0,203.0,154.0,292.0,256.0,220.0,262.0,289.0,406.0,600.0,809.0,2044.0,11129.0,25994.0,30139.0,43194.0,57594.0,9788.0,137.0,0.0,0.0,67846.0,396.0,643.0,1144.0,1672.0,11531.0,19949.0,28102.0,21658.0,23526.0,28625.0,16635.0,8562.0,8279.0,7602.0,3666.0,1489.0,3.0,0.0,0.0,0.0,0.0,67880.0,413.0,932.0,1094.0,3342.0,12380.0,23683.0,26396.0,21115.0,26383.0,27442.0,14771.0,9080.0,10172.0,4056.0,1913.0,276.0,0.0,0.0,0.0,0.0,0.0,2-1
72638.0,199.0,186.0,153.0,238.0,235.0,205.0,203.0,226.0,281.0,583.0,1094.0,1867.0,5266.0,12409.0,22795.0,49336.0,78344.0,12003.0,39.0,0.0,0.0,72846.0,355.0,343.0,1024.0,1872.0,3841.0,9311.0,16277.0,24812.0,34551.0,46759.0,18040.0,9001.0,9235.0,7160.0,2805.0,68.0,0.0,0.0,0.0,0.0,0.0,72883.0,389.0,490.0,1207.0,2171.0,4390.0,11010.0,17162.0,25180.0,39997.0,43898.0,15213.0,10429.0,9574.0,4003.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
71302.0,184.0,178.0,156.0,181.0,254.0,179.0,174.0,202.0,257.0,453.0,821.0,2205.0,7760.0,15646.0,22964.0,58179.0,62543.0,22001.0,376.0,0.0,0.0,71540.0,374.0,344.0,650.0,2381.0,6720.0,12801.0,14894.0,16169.0,16995.0,15862.0,15823.0,15377.0,17960.0,26768.0,23438.0,7863.0,56.0,0.0,0.0,0.0,0.0,71586.0,404.0,411.0,1178.0,3201.0,7761.0,13772.0,14934.0,17019.0,19192.0,18706.0,19460.0,23101.0,29222.0,22151.0,3899.0,18.0,0.0,0.0,0.0,0.0,0.0,2-1
75964.0,208.0,184.0,186.0,264.0,218.0,233.0,229.0,246.0,333.0,633.0,1368.0,3607.0,8650.0,17466.0,25839.0,51535.0,68244.0,15826.0,49.0,0.0,0.0,76239.0,427.0,641.0,1606.0,3018.0,9843.0,16652.0,15861.0,14493.0,11991.0,11397.0,12423.0,13933.0,18435.0,28702.0,27223.0,8384.0,14.0,0.0,0.0,0.0,0.0,76298.0,553.0,1085.0,2213.0,3679.0,12510.0,17937.0,15790.0,15389.0,13949.0,13789.0,16697.0,22339.0,33181.0,23279.0,2594.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
65115.0,168.0,165.0,184.0,276.0,174.0,170.0,166.0,178.0,230.0,364.0,701.0,2216.0,6395.0,20512.0,27902.0,44623.0,53228.0,9278.0,600.0,0.0,0.0,65313.0,344.0,492.0,665.0,1419.0,7229.0,17303.0,13886.0,12734.0,11291.0,13229.0,14984.0,16013.0,19045.0,22772.0,11397.0,3592.0,937.0,0.0,0.0,0.0,0.0,65350.0,381.0,715.0,896.0,2331.0,10450.0,16739.0,12914.0,12506.0,12190.0,14430.0,15762.0,17391.0,26422.0,17030.0,5107.0,1939.0,92.0,0.0,0.0,0.0,0.0,2-1
66198.0,203.0,178.0,150.0,152.0,250.0,234.0,256.0,264.0,329.0,732.0,2981.0,7390.0,10454.0,15545.0,21390.0,43344.0,56744.0,6125.0,117.0,0.0,0.0,66387.0,336.0,319.0,416.0,2225.0,10068.0,13778.0,12060.0,10951.0,11875.0,13706.0,13709.0,18275.0,22315.0,20529.0,13388.0,2296.0,403.0,0.0,0.0,0.0,0.0,66403.0,352.0,339.0,596.0,4105.0,10526.0,14722.0,10992.0,11015.0,13407.0,14312.0,15691.0,22666.0,24432.0,18981.0,3209.0,1286.0,2.0,0.0,0.0,0.0,0.0,2-1
65630.0,181.0,185.0,163.0,239.0,185.0,186.0,210.0,211.0,299.0,411.0,859.0,3088.0,8488.0,22513.0,37190.0,58754.0,51679.0,1999.0,30.0,0.0,0.0,65882.0,387.0,583.0,1183.0,4197.0,10356.0,18216.0,20827.0,19845.0,17961.0,16540.0,16905.0,18894.0,22465.0,15142.0,2748.0,369.0,0.0,0.0,0.0,0.0,0.0,65920.0,429.0,858.0,1734.0,5156.0,12928.0,19051.0,21733.0,18857.0,19083.0,16904.0,20362.0,26829.0,19455.0,2685.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
67097.0,191.0,151.0,164.0,165.0,227.0,224.0,212.0,231.0,330.0,467.0,751.0,1412.0,3883.0,14780.0,29369.0,66470.0,58620.0,1279.0,1.0,0.0,0.0,67288.0,340.0,313.0,348.0,1106.0,2346.0,6984.0,12067.0,15605.0,14572.0,14402.0,16209.0,14883.0,20627.0,33258.0,22442.0,3234.0,0.0,0.0,0.0,0.0,0.0,67326.0,367.0,356.0,500.0,1566.0,3387.0,8636.0,12993.0,15233.0,16402.0,17125.0,18378.0,23623.0,36378.0,22136.0,1618.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
65158.0,207.0,174.0,151.0,163.0,170.0,159.0,174.0,223.0,258.0,411.0,676.0,1506.0,5062.0,15680.0,35998.0,61906.0,53681.0,2458.0,0.0,0.0,0.0,65383.0,338.0,352.0,663.0,1286.0,2557.0,8389.0,10896.0,11505.0,14199.0,16827.0,16892.0,19296.0,19848.0,23793.0,24367.0,7614.0,10.0,0.0,0.0,0.0,0.0,65410.0,377.0,605.0,970.0,1638.0,3284.0,9600.0,11313.0,12094.0,16389.0,17991.0,21079.0,23597.0,28905.0,26299.0,4662.0,2.0,0.0,0.0,0.0,0.0,0.0,2-1
57643.0,178.0,176.0,188.0,246.0,213.0,182.0,206.0,225.0,284.0,546.0,1332.0,4074.0,12553.0,22805.0,39095.0,65512.0,23299.0,361.0,1.0,0.0,0.0,57868.0,387.0,682.0,1370.0,4068.0,10716.0,16438.0,16061.0,16365.0,12833.0,12301.0,13785.0,16770.0,20217.0,22498.0,6222.0,523.0,15.0,0.0,0.0,0.0,0.0,57887.0,435.0,985.0,2012.0,5432.0,11797.0,16260.0,15772.0,16362.0,13426.0,12621.0,15714.0,21558.0,28096.0,9859.0,771.0,132.0,0.0,0.0,0.0,0.0,0.0,2-1
62778.0,195.0,189.0,156.0,152.0,244.0,225.0,216.0,244.0,302.0,660.0,1274.0,2125.0,12957.0,23480.0,27869.0,35687.0,58005.0,4936.0,84.0,0.0,0.0,63001.0,342.0,348.0,566.0,2690.0,12999.0,15894.0,15094.0,13008.0,11605.0,11883.0,12667.0,17929.0,25063.0,23034.0,4467.0,1153.0,35.0,0.0,0.0,0.0,0.0,63023.0,384.0,426.0,770.0,4050.0,14226.0,15637.0,14486.0,12966.0,12168.0,12036.0,14792.0,22349.0,32394.0,9581.0,2113.0,377.0,0.0,0.0,0.0,0.0,0.0,2-1
57195.0,196.0,167.0,272.0,249.0,209.0,201.0,220.0,261.0,433.0,1313.0,3213.0,6209.0,11409.0,18555.0,34180.0,55725.0,36893.0,12740.0,264.0,0.0,0.0,57446.0,496.0,695.0,3148.0,11630.0,13178.0,20398.0,29221.0,26018.0,17948.0,14568.0,11855.0,10297.0,13326.0,9048.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,57479.0,613.0,1022.0,6643.0,11847.0,14071.0,24206.0,28939.0,26835.0,19900.0,15158.0,12517.0,16417.0,4025.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
53231.0,203.0,133.0,142.0,142.0,182.0,155.0,178.0,150.0,216.0,420.0,1426.0,6165.0,11567.0,17391.0,28115.0,52901.0,46747.0,14175.0,574.0,0.0,0.0,53495.0,379.0,424.0,3280.0,11376.0,17871.0,22927.0,23288.0,19437.0,15732.0,15695.0,13875.0,11729.0,13747.0,8593.0,2302.0,63.0,0.0,0.0,0.0,0.0,0.0,53536.0,422.0,1069.0,5717.0,13369.0,18074.0,25468.0,22667.0,20139.0,18446.0,16915.0,15247.0,15550.0,6315.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
49215.0,152.0,164.0,190.0,164.0,131.0,165.0,135.0,158.0,193.0,260.0,704.0,2510.0,9326.0,17183.0,31981.0,46715.0,45603.0,4282.0,136.0,0.0,0.0,49430.0,370.0,427.0,849.0,3398.0,8303.0,10889.0,11172.0,12300.0,8779.0,9905.0,10248.0,12268.0,14314.0,18070.0,29941.0,7449.0,1241.0,14.0,0.0,0.0,0.0,49475.0,456.0,648.0,1644.0,5263.0,9505.0,11410.0,12399.0,11955.0,11089.0,11215.0,14604.0,19255.0,28845.0,18683.0,2345.0,576.0,0.0,0.0,0.0,0.0,0.0,2-1
53521.0,180.0,152.0,161.0,153.0,262.0,209.0,231.0,217.0,276.0,496.0,1254.0,5477.0,11020.0,20855.0,26273.0,41415.0,45595.0,5459.0,94.0,0.0,0.0,53729.0,326.0,359.0,605.0,3509.0,12341.0,11523.0,9436.0,8537.0,7692.0,9533.0,11391.0,11644.0,11576.0,17375.0,27128.0,15617.0,958.0,21.0,0.0,0.0,0.0,53747.0,362.0,451.0,923.0,7130.0,12226.0,11716.0,9260.0,9071.0,9914.0,13318.0,14079.0,17709.0,28435.0,22252.0,2434.0,272.0,1.0,0.0,0.0,0.0,0.0,2-1
70975.0,205.0,195.0,214.0,247.0,200.0,194.0,225.0,218.0,312.0,683.0,1217.0,2614.0,5700.0,13049.0,29221.0,66836.0,65878.0,6410.0,4.0,3.0,0.0,71212.0,355.0,538.0,714.0,1851.0,3663.0,6752.0,10857.0,12910.0,16366.0,18249.0,18491.0,22065.0,22442.0,18203.0,31200.0,8702.0,23.0,4.0,3.0,0.0,0.0,71241.0,428.0,714.0,1213.0,2260.0,3895.0,7654.0,11637.0,13476.0,18879.0,20031.0,22918.0,23346.0,23082.0,36042.0,7752.0,24.0,1.0,5.0,2.0,0.0,0.0,2-1
72114.0,190.0,163.0,160.0,139.0,248.0,215.0,195.0,234.0,294.0,417.0,730.0,1421.0,7187.0,17450.0,30484.0,62733.0,67963.0,3945.0,0.0,0.0,0.0,72322.0,347.0,292.0,418.0,1197.0,2676.0,10940.0,15078.0,13789.0,13706.0,16415.0,16213.0,18603.0,25722.0,23661.0,31463.0,3433.0,7.0,0.0,0.0,0.0,0.0,72359.0,374.0,331.0,542.0,1569.0,4027.0,13575.0,13925.0,14282.0,15588.0,16881.0,19502.0,25989.0,31704.0,31947.0,3679.0,8.0,0.0,0.0,0.0,0.0,0.0,2-1
79111.0,232.0,181.0,174.0,234.0,193.0,209.0,210.0,228.0,293.0,617.0,1143.0,2921.0,6238.0,13114.0,27669.0,59299.0,74949.0,16018.0,580.0,0.0,0.0,79373.0,396.0,587.0,1035.0,2470.0,4911.0,9308.0,13641.0,17937.0,18790.0,20303.0,26446.0,21982.0,21461.0,22399.0,19341.0,2565.0,666.0,2.0,0.0,0.0,0.0,79443.0,414.0,801.0,1492.0,2728.0,5319.0,10602.0,14430.0,18515.0,19080.0,22138.0,29584.0,23530.0,27550.0,22128.0,4839.0,997.0,23.0,0.0,0.0,0.0,0.0,2-1
74301.0,183.0,173.0,170.0,169.0,259.0,220.0,240.0,219.0,318.0,438.0,683.0,1335.0,5047.0,17265.0,33668.0,57101.0,73516.0,12130.0,542.0,0.0,0.0,74497.0,357.0,327.0,490.0,1426.0,4602.0,13534.0,16739.0,17721.0,17872.0,19019.0,23802.0,22411.0,20214.0,22062.0,19777.0,2321.0,806.0,0.0,0.0,0.0,0.0,74543.0,381.0,363.0,674.0,1783.0,6239.0,14082.0,16100.0,17961.0,19044.0,19595.0,27153.0,24447.0,24126.0,24545.0,5633.0,1302.0,6.0,0.0,0.0,0.0,0.0,2-1
52137.0,174.0,142.0,126.0,139.0,173.0,137.0,147.0,143.0,143.0,318.0,607.0,988.0,9120.0,18856.0,28854.0,37409.0,70790.0,5801.0,0.0,0.0,0.0,52349.0,323.0,290.0,575.0,2505.0,7155.0,12455.0,14097.0,14339.0,13685.0,15504.0,22943.0,31110.0,20445.0,16110.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,52393.0,355.0,350.0,1106.0,3697.0,8287.0,14156.0,14650.0,14215.0,15641.0,20208.0,30707.0,29582.0,19293.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
62283.0,169.0,182.0,126.0,181.0,184.0,193.0,219.0,204.0,266.0,376.0,763.0,3094.0,7490.0,13502.0,26222.0,43611.0,70853.0,5392.0,625.0,1.0,0.0,62509.0,326.0,453.0,886.0,2834.0,6031.0,9045.0,12489.0,18136.0,15532.0,15007.0,23399.0,24866.0,18694.0,16027.0,9699.0,3.0,0.0,0.0,0.0,0.0,0.0,62538.0,363.0,702.0,1560.0,3220.0,6555.0,11136.0,15010.0,18434.0,15692.0,19006.0,30390.0,22235.0,19372.0,9626.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
61956.0,199.0,153.0,171.0,242.0,190.0,207.0,201.0,242.0,337.0,617.0,1429.0,4474.0,6634.0,11662.0,24493.0,56930.0,51180.0,4975.0,0.0,0.0,0.0,62149.0,326.0,385.0,769.0,4191.0,4146.0,6013.0,7700.0,10144.0,12541.0,13675.0,16512.0,18300.0,16768.0,19277.0,23316.0,9937.0,143.0,0.0,0.0,0.0,0.0,62171.0,370.0,582.0,1650.0,4743.0,4017.0,6385.0,8028.0,10813.0,14529.0,15020.0,21098.0,21697.0,23683.0,23106.0,8275.0,125.0,0.0,0.0,0.0,0.0,0.0,2-1
62085.0,169.0,170.0,153.0,129.0,205.0,165.0,187.0,162.0,188.0,453.0,714.0,1296.0,5187.0,14810.0,25282.0,49618.0,58762.0,6150.0,0.0,0.0,0.0,62269.0,308.0,300.0,382.0,1517.0,4890.0,7411.0,10345.0,13325.0,12455.0,12985.0,12605.0,12838.0,13458.0,23865.0,25572.0,11027.0,333.0,0.0,0.0,0.0,0.0,62308.0,348.0,305.0,560.0,2343.0,5350.0,8275.0,11425.0,13511.0,14221.0,13884.0,15082.0,15403.0,30924.0,23861.0,8015.0,70.0,0.0,0.0,0.0,0.0,0.0,2-1
64850.0,158.0,190.0,431.0,362.0,254.0,241.0,230.0,254.0,456.0,796.0,1465.0,3781.0,9049.0,16667.0,33592.0,77897.0,38397.0,620.0,0.0,0.0,0.0,65083.0,795.0,1171.0,1854.0,3972.0,11049.0,18873.0,19070.0,22252.0,21150.0,18116.0,18562.0,17759.0,21540.0,8095.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,65177.0,1076.0,1271.0,2602.0,4985.0,12821.0,19261.0,19112.0,22397.0,21955.0,18704.0,20644.0,25081.0,13166.0,1437.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
50503.0,172.0,141.0,234.0,223.0,196.0,183.0,198.0,201.0,292.0,562.0,986.0,3414.0,9052.0,16428.0,28993.0,52143.0,35630.0,1017.0,0.0,0.0,0.0,50733.0,400.0,618.0,1035.0,3881.0,8893.0,11031.0,13394.0,17467.0,14383.0,13249.0,12506.0,15344.0,15456.0,15390.0,6733.0,55.0,0.0,0.0,0.0,0.0,0.0,50761.0,530.0,971.0,1798.0,5042.0,9215.0,11668.0,15306.0,17557.0,16509.0,14559.0,19977.0,20306.0,14060.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
54185.0,172.0,167.0,139.0,140.0,323.0,201.0,199.0,193.0,266.0,736.0,1797.0,7200.0,12236.0,16341.0,24376.0,61420.0,39115.0,2053.0,0.0,0.0,0.0,54392.0,342.0,337.0,799.0,5382.0,11870.0,11435.0,9714.0,11123.0,12168.0,14709.0,14721.0,13372.0,20940.0,19738.0,18496.0,1721.0,0.0,0.0,0.0,0.0,0.0,54424.0,377.0,376.0,1521.0,8429.0,11320.0,11358.0,9636.0,11596.0,14780.0,16159.0,16589.0,22868.0,21680.0,18102.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
50542.0,194.0,160.0,195.0,184.0,171.0,199.0,180.0,230.0,326.0,739.0,1555.0,3231.0,7972.0,18364.0,33823.0,59284.0,32684.0,3681.0,0.0,0.0,0.0,50792.0,446.0,603.0,1579.0,3196.0,9431.0,13288.0,12357.0,11597.0,11550.0,14225.0,11156.0,14483.0,18092.0,19468.0,19248.0,2203.0,0.0,0.0,0.0,0.0,0.0,50829.0,543.0,997.0,2164.0,4625.0,11438.0,13451.0,12277.0,12281.0,13706.0,13990.0,13490.0,20577.0,20739.0,19926.0,2667.0,14.0,0.0,0.0,0.0,0.0,0.0,2-1
69437.0,185.0,181.0,216.0,248.0,194.0,189.0,186.0,221.0,271.0,451.0,930.0,2359.0,5389.0,9197.0,21548.0,50225.0,82851.0,17149.0,137.0,0.0,0.0,69596.0,349.0,415.0,450.0,1066.0,2240.0,4473.0,6045.0,9459.0,12210.0,15219.0,14031.0,14626.0,19418.0,25416.0,31932.0,30915.0,3689.0,15.0,0.0,0.0,0.0,69639.0,374.0,553.0,783.0,1795.0,2829.0,4894.0,7002.0,10718.0,15193.0,17041.0,17188.0,24168.0,28884.0,40059.0,18198.0,2244.0,2.0,0.0,0.0,0.0,0.0,2-1
49934.0,167.0,156.0,159.0,223.0,167.0,177.0,194.0,216.0,289.0,547.0,2191.0,4829.0,8120.0,18698.0,26061.0,61048.0,26677.0,532.0,0.0,0.0,0.0,50169.0,362.0,653.0,2177.0,7282.0,13764.0,12449.0,11812.0,10687.0,9496.0,10102.0,12322.0,14495.0,19793.0,22790.0,1817.0,215.0,0.0,0.0,0.0,0.0,0.0,50217.0,426.0,1135.0,3692.0,10700.0,12571.0,12940.0,12503.0,10388.0,10665.0,13425.0,20304.0,34688.0,5919.0,786.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
48440.0,181.0,145.0,165.0,216.0,174.0,176.0,174.0,197.0,388.0,858.0,1644.0,4603.0,11335.0,19280.0,30713.0,52849.0,20773.0,4382.0,75.0,0.0,0.0,48691.0,440.0,638.0,1674.0,10106.0,14615.0,16672.0,13429.0,13662.0,13331.0,14730.0,15434.0,12018.0,9033.0,7336.0,3741.0,1207.0,11.0,0.0,0.0,0.0,0.0,48751.0,582.0,1002.0,3889.0,13215.0,16186.0,16415.0,14492.0,15241.0,16691.0,18214.0,15583.0,9706.0,4680.0,2056.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
54207.0,194.0,149.0,143.0,204.0,208.0,197.0,195.0,235.0,307.0,756.0,1837.0,3351.0,6609.0,15386.0,29540.0,67540.0,21482.0,228.0,0.0,0.0,0.0,54422.0,380.0,515.0,1712.0,3518.0,5799.0,7586.0,10236.0,13473.0,21662.0,21728.0,21063.0,16724.0,18106.0,5298.0,544.0,2.0,0.0,0.0,0.0,0.0,0.0,54446.0,426.0,811.0,2380.0,3718.0,5894.0,7895.0,10636.0,14161.0,24896.0,27831.0,21975.0,20700.0,6282.0,659.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
53629.0,173.0,138.0,119.0,143.0,239.0,178.0,178.0,168.0,259.0,667.0,969.0,1701.0,5959.0,14186.0,39514.0,82651.0,4474.0,5.0,0.0,0.0,0.0,53842.0,343.0,340.0,1016.0,3772.0,7755.0,9311.0,11208.0,17433.0,19840.0,20763.0,23922.0,19027.0,14840.0,1915.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,53873.0,380.0,459.0,1527.0,5142.0,7556.0,9536.0,11570.0,18676.0,22877.0,27832.0,24816.0,18120.0,2930.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2-1
69512.0,185.0,176.0,176.0,221.0,180.0,171.0,200.0,190.0,273.0,450.0,1119.0,2612.0,6641.0,14869.0,34614.0,73937.0,41546.0,15375.0,1082.0,0.0,0.0,69738.0,400.0,499.0,901.0,2365.0,5151.0,11414.0,16097.0,20546.0,25273.0,20611.0,15069.0,16037.0,19830.0,17725.0,16583.0,4421.0,869.0,0.0,0.0,0.0,0.0,69785.0,461.0,745.0,1209.0,2702.0,6966.0,12630.0,17030.0,20860.0,28130.0,23052.0,19603.0,21256.0,22318.0,13479.0,2917.0,386.0,0.0,0.0,0.0,0.0,0.0,2-1
70260.0,196.0,189.0,145.0,166.0,284.0,241.0,196.0,223.0,301.0,596.0,1236.0,2073.0,6503.0,19284.0,46951.0,60234.0,46660.0,7804.0,410.0,0.0,0.0,70510.0,373.0,471.0,1026.0,2486.0,5802.0,16793.0,20967.0,24450.0,17217.0,14595.0,13462.0,14644.0,22014.0,22454.0,13330.0,3133.0,225.0,0.0,0.0,0.0,0.0,70539.0,445.0,858.0,1261.0,3081.0,7820.0,18645.0,21529.0,24572.0,19163.0,17120.0,18977.0,22224.0,26743.0,8891.0,2043.0,41.0,0.0,0.0,0.0,0.0,0.0,2-1
