% 
% 
@RELATION Moments 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE class {2-0, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6} 

@DATA 
112.3828787740582,73.67967240556581,-0.6633561259170624,-1.2125884202796393,2-1
112.34940354147251,70.10785633390309,-0.7670221334732978,-1.042558588531324,2-1
105.61232526006116,66.99295124713515,-0.6465634766431338,-1.0946161602378792,2-1
104.4598948307041,66.5659928725996,-0.6182530069540262,-1.115900926426234,2-1
114.43167491028998,67.51582905394763,-0.7715871217027825,-0.889389196106273,2-1
110.39953051643192,70.63834107884871,-0.6468872063924334,-1.1482354314657026,2-1
115.35180579769596,68.68789327949929,-0.8234188393965755,-0.8985532410255752,2-1
108.05652335675899,69.8601475031528,-0.6056871075543107,-1.1761036587611065,2-1
109.74901113372997,70.68983128136351,-0.6924037391594229,-1.156868867925148,2-1
106.02279677509036,65.64135544853094,-0.6923231049833916,-1.0023033253664198,2-1
110.65514748409485,66.40998715260974,-0.7815413273645425,-0.9124937891616653,2-1
103.20084161043293,71.17458199580254,-0.5535053790166676,-1.3409304268995308,2-1
103.69852946882396,70.85544248141822,-0.5556510519982513,-1.3083120939306272,2-1
117.59106890339578,73.1672892127799,-0.7568155052336624,-1.059322661234299,2-1
111.54523739800986,67.3346653781251,-0.7251411814299168,-0.9411603606248047,2-1
111.59744744744745,64.11111074952335,-0.8868506248039411,-0.7320975574862607,2-1
113.28985596278049,71.58404189365018,-0.7373232403848632,-1.112355007556518,2-1
114.11618440810032,70.46707196745137,-0.7757970288231084,-1.0250089901161747,2-1
104.21401393910433,68.59428441224281,-0.6218144613404858,-1.2080719329044967,2-1
101.6640082050026,66.93902045643921,-0.5834369864801691,-1.1922744385438049,2-1
98.65350375939849,68.41903907977958,-0.5430838364099843,-1.3603582027228993,2-1
99.04388539834129,62.60693512731841,-0.6035387906115633,-1.0719689489401667,2-1
111.2682001668809,69.80375577613732,-0.6922855405830464,-1.06862401318515,2-1
118.380866078751,69.87080382117757,-0.83035252843696,-0.8640029123806339,2-1
106.25984338859756,62.17865288552358,-0.8827628271708098,-0.7724572157664817,2-1
92.99340484986266,68.17032169374474,-0.3808178951325185,-1.4194034955127706,2-1
112.0656626506024,66.21688983726531,-0.7940840333974368,-0.8663636792428306,2-1
113.41112067316887,68.34933492566702,-0.769058382572293,-0.9433426147291843,2-1
113.35575410371338,68.29791507879413,-0.733597609474599,-0.9391645265643724,2-1
114.01263163098828,69.5989110412459,-0.7482069505384624,-0.9652801867013916,2-1
101.85163542607648,62.70350635074482,-0.6847848575859349,-0.9804142718891771,2-1
104.98292608604567,62.316499551265515,-0.7853079219439091,-0.8487274578734247,2-1
108.53200458418456,67.92242970608311,-0.74634434107475,-1.0733648125713562,2-1
120.98116725343382,68.38486727858279,-0.9188923088796922,-0.6685458709504384,2-1
117.06834711614937,69.44317796620587,-0.8206459186713356,-0.8690528258610923,2-1
109.86622294257272,73.4966141506219,-0.5799927874290741,-1.2811408671895175,2-1
112.75013609145346,66.3332845898294,-0.8558720129598615,-0.8363078698806938,2-1
111.20717435549525,66.42728396658643,-0.802623356941728,-0.9265747098464403,2-1
111.81675040198516,64.82469098189021,-0.8791494648529025,-0.7721326200637741,2-1
91.36513607276387,61.14250591711264,-0.46024351401469055,-1.167327662693864,2-1
94.99198242723779,60.79421640403717,-0.5353349903618224,-1.0501539141342826,2-1
108.81559664721176,67.09463044400783,-0.6886274169433412,-1.0217005692619072,2-1
112.37496747332813,75.1132639396334,-0.6134658419365921,-1.2642287481999053,2-1
103.50049633198557,68.0250308390207,-0.6361494479390636,-1.2183292076954355,2-1
112.31245301162689,66.00739424102564,-0.8600801459514303,-0.8321107725298686,2-1
98.79183391474848,66.04896862493538,-0.5216255868992024,-1.2119539938452752,2-1
109.72270505786344,63.33339322171892,-0.8301452278960488,-0.7857825285435842,2-1
106.32177758274402,62.91073219155809,-0.77279812802106,-0.8647305329031956,2-1
103.6038159533392,61.422687125746954,-0.748194713502411,-0.8359980500317961,2-1
107.07763371496924,67.96995434821882,-0.6106149116797934,-1.1129127554975333,2-1
110.42227996836516,64.30336049273431,-0.7704611817583897,-0.8061849665409815,2-1
106.25223907547851,66.0963213320596,-0.6657582863800697,-1.0113757873905367,2-1
98.29617413611858,65.02045042660548,-0.6065216049223384,-1.2222953092380757,2-1
110.63739492461798,65.10066411239207,-0.8039026672655578,-0.8378488568895013,2-1
113.64853067537378,65.15471764059998,-0.8874994991115626,-0.7347551549625084,2-1
112.5640402075227,64.30007416810409,-0.8661425993032319,-0.735278670157602,2-1
97.07961377887389,60.04765061812605,-0.6363601996411853,-1.057346378270123,2-1
96.2172018807523,56.933062042216115,-0.7873175950798991,-0.8410691191302084,2-1
93.71359059594354,59.888272971552546,-0.6496644250085808,-1.1053387221248743,2-1
102.0632774716005,59.480480174730495,-0.768120458275758,-0.7826397113116372,2-1
104.62752516752167,61.53335976117773,-0.817860197039786,-0.8187231032863491,2-1
103.11151743268194,63.8116962347864,-0.6875133258493067,-1.008596547772118,2-1
107.38464377999262,68.13387748180725,-0.6976737310767455,-1.1230310657390035,2-1
112.41599901040973,69.96595875891983,-0.6711457384987058,-1.0516075283444877,2-1
111.56485159856302,67.87937474687497,-0.7029322248407576,-0.9751362203464815,2-1
119.05988023952096,69.62655690477365,-0.8952557162157322,-0.799751377708025,2-1
119.05937137582542,70.55571368345127,-0.8332440821886447,-0.8756103517691787,2-1
101.83612384202829,59.795086802418204,-0.7672178822074971,-0.8140581273011986,2-1
97.4879530579018,63.495211030478174,-0.6385902764823884,-1.1701294371576043,2-1
90.88467084773241,64.21973345682187,-0.43115650957058527,-1.349949495977662,2-1
98.60801455085804,62.06051775404187,-0.7291397469018062,-1.077410520161818,2-1
100.47258004375936,57.112365232254255,-0.8341324063912632,-0.6995933801225278,2-1
121.0752457002457,70.01449550540103,-0.8954066536629961,-0.7799210640110701,2-1
116.24322525101859,74.78350175554645,-0.7241229286102311,-1.17816889881357,2-1
108.64339087760048,69.697706227878,-0.6768358090612927,-1.1508705641590935,2-1
96.11555721444262,65.6906801671378,-0.476501714869027,-1.267270701070766,2-1
108.10838476118612,70.7925774537133,-0.5425547573487778,-1.1799272270997296,2-1
110.58815541514245,69.73746888095168,-0.6087333527239999,-1.0674329985939959,2-1
107.93391734428702,68.66806834850766,-0.7245563184225785,-1.1134606243527874,2-1
110.3236859502749,70.59189475110782,-0.6958406350464544,-1.1293388168423069,2-1
107.32979630744532,68.39986211966529,-0.6894492721590456,-1.092143796653858,2-1
109.94885078738538,71.35434109510219,-0.6822486457286371,-1.1713900077909762,2-1
124.59275412087912,72.18764954730354,-0.9115032341053724,-0.7692650679668982,2-1
114.55873236580632,73.28744139225074,-0.6940473268371214,-1.1385247067863702,2-1
100.80375047746371,65.48106258096357,-0.646729026894236,-1.1173676791911706,2-1
103.3865466511808,67.638469984211,-0.7261423366333926,-1.196821392365089,2-1
112.37584346747364,73.07092501940542,-0.6563705386854265,-1.1783423759611331,2-1
109.17742054393582,73.85293548501781,-0.5540326133803076,-1.299821548553805,2-1
108.28999978508027,72.81413883011581,-0.5732080049154038,-1.2668592239344845,2-1
107.33175989975798,73.08044044436828,-0.5501051552395553,-1.3186830829177825,2-1
104.9851603960396,67.05442611898782,-0.6761545617017943,-1.1031253970694317,2-1
113.72577065652132,73.70412142578246,-0.7151563804341963,-1.1821435094331347,2-1
114.75282845034089,73.54922959054916,-0.7271047253295962,-1.1425779666019376,2-1
107.3617072351049,67.86783549775319,-0.6707560443071221,-1.083394725930567,2-1
106.819767191019,70.66677439521449,-0.5894492262092911,-1.2270378212260604,2-1
100.27458900226758,61.52941280760226,-0.6941975714617523,-0.9285422862228527,2-1
102.95755572918668,61.65341993873376,-0.7171204089385657,-0.8408202108440803,2-1
116.3991937602392,70.90122592590036,-0.7346784937223562,-0.976186213330839,2-1
113.88354899203,72.68940470015721,-0.6314560864705433,-1.1433128537501949,2-1
115.18395691609977,74.23229864587046,-0.7132687622664248,-1.163487812060392,2-1
113.98309686723098,73.86245985631216,-0.6995561775453752,-1.1807056595995817,2-1
110.82023391029325,73.30266846383097,-0.6559166689358358,-1.236009838040692,2-1
112.24231860909356,72.22400864394555,-0.7000696150673665,-1.1387364747104631,2-1
113.63120015561175,66.77392870817397,-0.8783004431614639,-0.8210242907037788,2-1
109.72863827478638,70.14696373796934,-0.7172032317725354,-1.1320423385150573,2-1
113.50320382514627,74.64365650395717,-0.6593789451144372,-1.2376724293239272,2-1
113.97101622507027,74.9494792226227,-0.6560268526708414,-1.2258431481419085,2-1
102.88180143377788,65.67939887832799,-0.6894529904779658,-1.113270683509666,2-1
106.62257189581588,67.07438092303957,-0.6995534502467263,-1.0643183890860841,2-1
111.61343493372021,69.66250712154522,-0.6945809873757852,-1.0654563176586975,2-1
112.91072180577781,69.08990548988639,-0.7230618474911127,-0.9845874578911391,2-1
122.0772277530547,77.70312159626478,-0.761328704319026,-1.1329271709693591,2-1
105.42904908052,66.77912735259844,-0.6534681260486147,-1.112955992256788,2-1
100.30783968938039,63.056329731909564,-0.6368596701896264,-1.0172220739604714,2-1
104.29654580604435,66.91324243637229,-0.7330584386572074,-1.1523673889846477,2-1
103.61385926467007,65.1191677883929,-0.787206669322852,-1.0779727786567261,2-1
109.8397861335944,70.4108634369682,-0.6859479257230385,-1.1061937813019433,2-1
107.45645420379464,69.63991996956051,-0.6456764127773582,-1.1386993801936938,2-1
108.30504599944243,70.53058963199929,-0.6950900478623683,-1.1944630704737593,2-1
108.1768195137996,69.5444183984328,-0.7188567131768872,-1.140563830590692,2-1
121.72730053747618,75.35549067051373,-0.7320966315473126,-1.0652262781593822,2-1
121.15683739988825,77.51966358065795,-0.666236657238129,-1.1502227317712983,2-1
82.25472166998011,56.04514976812038,-0.5422774623691944,-1.28504058324034,2-1
107.54489037532515,67.73286671098235,-0.6763176186490613,-1.0586997592251302,2-1
109.77735720052061,69.97378493414988,-0.6416199421286929,-1.079661325896418,2-1
103.49715521124223,66.38607555993916,-0.6925256058633342,-1.108504625574087,2-1
104.97018572825024,62.000475458720636,-0.8228252224635341,-0.7860032111539845,2-1
114.20986374068794,74.36212940885602,-0.6403089168610837,-1.193369985685871,2-1
108.38201789757747,71.90868650805622,-0.5922313868814846,-1.251464769273155,2-1
104.25988673343069,68.25465725958912,-0.5908437150428394,-1.1808048950144534,2-1
103.61693008976827,71.5630380328936,-0.47154285555437947,-1.3324572569125281,2-1
104.05665718804684,66.44709964328983,-0.6444685382053508,-1.0994714062737856,2-1
123.1131263133701,76.28228790907234,-0.7603446272813721,-1.0443102568634823,2-1
118.09511784511784,76.36004503842882,-0.582585716269342,-1.1677613279412224,2-1
114.30194598237051,69.31358178416323,-0.723554422418677,-0.9565080655709242,2-1
108.41398844983418,71.18013707262489,-0.6443281234992112,-1.2079784149041055,2-1
107.89892184302396,71.22450594641694,-0.6258467101736178,-1.219290450744187,2-1
100.13106085526316,65.88116697184878,-0.554086601611417,-1.1633254426762991,2-1
102.90753758947837,64.92725357529827,-0.6034258247179356,-1.0202462551192362,2-1
103.72552628616458,61.14254375298206,-0.8263054965054117,-0.8087991725275407,2-1
106.35083559168925,63.640346347338586,-0.747450366795809,-0.8906257087789733,2-1
88.45023608768972,54.79363034462688,-0.8364638991559951,-1.0185271680726724,2-1
99.93327138985676,64.97286956773776,-0.6914008184631333,-1.1951330172230281,2-1
102.65095879232966,67.88242210847746,-0.5848206118899162,-1.2291174509673999,2-1
105.1340087343989,67.67973428259792,-0.6982537804866021,-1.1450457302614963,2-1
107.79351359338061,70.8375729282915,-0.6191607414000238,-1.2166898922317047,2-1
109.2287624725707,71.82196875298382,-0.5658896695900957,-1.2054925699990349,2-1
117.09105722927451,71.80415094158136,-0.7763751660829814,-0.9913182929009081,2-1
120.51007669196711,72.06810208586336,-0.8448090383952075,-0.908578273395511,2-1
122.12072206092888,76.04943174441837,-0.774399122871802,-1.0655120821677908,2-1
121.23883009009613,72.41329595677237,-0.821357276233211,-0.9049697582136997,2-1
116.6750952501905,72.30693313718326,-0.6983505222093741,-1.047527097411209,2-1
112.20472948104528,65.48929806855492,-0.8768551957095865,-0.787418415408756,2-1
108.05186403100197,63.222185322053924,-0.8719757626125585,-0.8036973194039967,2-1
113.6058090564199,66.5168030076137,-0.8310971293533865,-0.827534496322647,2-1
110.69915378637424,67.20862999457528,-0.6997268050403093,-0.9569993072150287,2-1
103.90980326616369,68.48301725230496,-0.5265357249546232,-1.185237810890754,2-1
106.09314893291241,66.7694741592003,-0.6996618420423567,-1.0694447636205573,2-1
117.43757830762038,71.28277997388601,-0.772748048870644,-0.9672798146833439,2-1
113.16890959798071,75.40564039776672,-0.617718039768823,-1.2792564891747535,2-1
117.4758568926695,69.7104227641158,-0.8844270511146007,-0.8646004623600567,2-1
95.90529678278322,64.8356332377522,-0.550573193483401,-1.2764359280934934,2-1
103.54544618553668,62.345271053200165,-0.7843004398996938,-0.9459836722746666,2-1
91.96635763036682,55.92215323966211,-0.757403717694453,-0.8407490068089869,2-1
93.79553596031965,54.823279587437355,-0.8313391761977532,-0.6927433815828703,2-1
107.35913920385023,64.8257642728672,-0.770391857931931,-0.9271263641091618,2-1
106.61729113040664,65.49356713151201,-0.7012502796200754,-0.9818006400643462,2-1
99.72088160402016,65.4211016506052,-0.5862710139809574,-1.1764964641950562,2-1
100.98704953510055,65.28866253963989,-0.6276556945265607,-1.137879850500386,2-1
99.03902491408935,65.80488153970687,-0.5616255546063343,-1.2114656000725166,2-1
94.94837420148394,63.031455655196325,-0.6081357529525455,-1.2473612300683725,2-1
100.01207629771505,66.83601130853096,-0.5766723384819611,-1.2418809660422991,2-1
108.53447593395543,68.41071254105898,-0.6245243893113356,-1.0833212994081622,2-1
117.70847066316377,74.47189718555562,-0.6489282925239344,-1.1196540174914618,2-1
114.86861413315702,74.7448899734451,-0.5999407287926709,-1.2230331125701621,2-1
94.64822538706228,58.94259055282312,-0.7701442817609634,-1.0357118891369248,2-1
100.52077477314101,61.14699447964462,-0.7068701352073739,-0.9452785365909482,2-1
105.89118827314032,60.84656099013493,-0.8527693171510842,-0.7241884946855803,2-1
108.05642073576023,61.633969162694136,-0.8588405801035783,-0.6982989759071727,2-1
89.27157311127411,56.3038968338927,-0.6022964868164344,-1.0234767324173208,2-1
96.60498709493939,58.6881271294603,-0.729749612462628,-0.9218056478533829,2-1
101.29675713074141,60.23861771841022,-0.8288300052715799,-0.8676494387234372,2-1
102.80486636920858,61.72713765916556,-0.7391061113621357,-0.9358233572294976,2-1
100.57621612482488,58.00195078428538,-0.773025290217289,-0.7545901165091511,2-1
112.0404187851949,63.1385939342068,-0.8633181750762208,-0.6918418814347058,2-1
111.2743241943242,72.10748998369873,-0.6683155499338667,-1.191064954902973,2-1
117.51870763534295,68.12805600879503,-0.9214757920195248,-0.7697327778638061,2-1
99.34376348726802,59.06082701886364,-0.8214250170958919,-0.8521051477764598,2-1
99.60404427036971,62.821477868410646,-0.6695258622394692,-1.0616640996857414,2-1
102.86647214915051,60.93775633858386,-0.7667304849402572,-0.8347639305458192,2-1
103.74081721614243,63.3617013906666,-0.6967160683804138,-0.9925847821214053,2-1
111.92598690735966,66.21236196613822,-0.7798645692662778,-0.8633984355953856,2-1
94.66950757575758,57.13703538152769,-0.7332852404785336,-0.8896805662784422,2-1
97.31565499977033,57.51764010548365,-0.7521330427984647,-0.8285412241935166,2-1
106.47160850712369,65.30724042595872,-0.7432285668234669,-0.984594230232863,2-1
112.89877977588883,68.03848316220798,-0.8264611509105737,-0.9228890707358373,2-1
99.32058982459057,63.17852279403937,-0.6570714183663818,-1.1003488958839394,2-1
98.91797212618842,61.69037845057142,-0.630821645986864,-1.034755546374665,2-1
128.72785135830557,74.42722038900378,-0.9423357609334729,-0.7720798368305704,2-1
126.08925414134056,74.55317106412433,-0.8802021127488229,-0.8571642892629749,2-1
99.91679942039359,63.043836620550366,-0.7322710516919255,-1.083385438776936,2-1
95.6735288272847,56.61029121522302,-0.8069820980316648,-0.8173743973021641,2-1
95.74488533637835,58.550109699936336,-0.6782512219592987,-0.9420904532261947,2-1
105.93192310079296,69.82439512901695,-0.6677993663465385,-1.2442249775923837,2-1
91.33524432809773,58.405781353502555,-0.7741285510690853,-1.1306666346231558,2-1
88.40828804347827,55.01024282750126,-0.7260223793950198,-0.9803887679127659,2-1
107.57292400228664,70.10072533695995,-0.5825054979708632,-1.1819754281764074,2-1
117.58569079659037,70.65298140501106,-0.7744933243665003,-0.9306475911958594,2-1
104.10631741780954,59.90108242473904,-0.8542654375658018,-0.6725864111298123,2-1
103.02991234910124,61.56409585116208,-0.7749326205990775,-0.8149263940416018,2-1
115.78336041386524,68.28747018002244,-0.8554597110865437,-0.841917737172019,2-1
112.15009518783104,66.92606810014891,-0.753595130672298,-0.8842054882452723,2-1
109.54572456339471,68.5208782371278,-0.7064432896404237,-1.0475827220796143,2-1
110.74445664578084,68.55148717021785,-0.7485874929964775,-0.9916031107151086,2-1
110.92990951956162,68.67426970176328,-0.7465237540614682,-0.9904032426964777,2-1
109.1623246404271,69.84890791784473,-0.685796670985741,-1.1289880832716603,2-1
91.68506264586891,64.83293862727884,-0.4426183200502152,-1.3547841633697513,2-1
114.99320618299676,72.3437106668117,-0.7517833880563232,-1.089878223103886,2-1
102.58413923777542,59.54153542362772,-0.7623316493207313,-0.7309865405705032,2-1
111.7381211503728,74.77147273039394,-0.6117173814736806,-1.2780124998027127,2-1
112.43092885835259,74.31181193442691,-0.6519781492594959,-1.239048647272956,2-1
96.03847720806145,59.94921577323547,-0.8429136791260666,-1.043162078589406,2-1
110.78950874909063,69.47982601003426,-0.7573075961271571,-1.0727779827086388,2-1
104.50350850643558,66.05701899376189,-0.7285246906906744,-1.0666950444306722,2-1
108.84576731630574,69.509890311142,-0.7126603453963087,-1.1352002508090897,2-1
105.69690820202766,70.32709406884018,-0.6159367039380621,-1.248255488419882,2-1
113.28868229336564,76.31902595955984,-0.6135378260136064,-1.3080561147720782,2-1
123.39783064935065,74.52056796271974,-0.8486748474248207,-0.9505636829258597,2-1
101.59690535477937,63.378500874863335,-0.7596070817926693,-1.0235845363628824,2-1
96.71490679794236,62.479414139658616,-0.6554913000535042,-1.1425355435055484,2-1
112.31632114587259,67.04736234667116,-0.8229841013725551,-0.8641628167930113,2-1
108.33592622655122,68.50390767604551,-0.7504495220593812,-1.0872583720250013,2-1
95.34617886884108,62.64415748582681,-0.6103184019877007,-1.1972856783443777,2-1
99.91285189718482,62.24864793777016,-0.8251238692843302,-1.043389315307516,2-1
96.7423083928379,60.7425626313052,-0.780617929922715,-1.0066794656486602,2-1
98.04772628410188,57.65575609216966,-0.931952534056217,-0.7420511117717488,2-1
100.56586506081375,65.75340037842652,-0.6228272413180757,-1.188765697730584,2-1
106.41628100703443,64.09841137535987,-0.8465942014425941,-0.9181684971463615,2-1
109.38807707355242,65.15636114838748,-0.798286390841184,-0.875464294561239,2-1
103.97562663515909,68.53630911050954,-0.5843394878305549,-1.1981744845292654,2-1
126.72359638483509,74.8800391803922,-0.8281705672617147,-0.8765167254205668,2-1
118.94486137510651,71.26173322404173,-0.8317104242016145,-0.9181516054371777,2-1
112.6741457881046,72.46719263725733,-0.6676245026061166,-1.1578504721702505,2-1
104.94237380201203,69.49875057023559,-0.6419642670422088,-1.246580200712921,2-1
114.43489497866754,68.49297483771731,-0.7479180492753554,-0.9321398975486601,2-1
107.17906954573621,69.80206481990903,-0.6309220773219056,-1.1951038144244686,2-1
98.95836798769078,61.65648303540193,-0.665907911693422,-0.9933100727388093,2-1
91.19778307202876,60.755650944746314,-0.5342667630614492,-1.1767010277989873,2-1
96.23350040154425,62.68444033650008,-0.6014369783481446,-1.1172090019805188,2-1
96.00220340613875,60.110112894307726,-0.8141214567807847,-1.0470112119238948,2-1
116.82618590242805,67.41101677127209,-0.9594763897053258,-0.7310010614530928,2-1
111.58748468852718,67.12608116251852,-0.7911504003752888,-0.9380334299906461,2-1
109.35944589877836,72.19998316700548,-0.6185370722021882,-1.2362056080343298,2-1
94.8436780025565,57.170634686885236,-0.9111806452378205,-0.9112816768446206,2-1
116.62005687372256,69.47744445596516,-0.8011402829371634,-0.8984691462456755,2-1
117.09488543825091,71.7765371715834,-0.7410959383963363,-0.9871540296608887,2-1
117.62493995539543,71.84300769841761,-0.7392744208470975,-0.9991471581246545,2-1
122.11265904431671,74.85969299468387,-0.7587061057075116,-1.0278962224354036,2-1
118.75020456011707,74.08363827859662,-0.7177148445719679,-1.0732110503529193,2-1
105.07960979416642,68.26813450518007,-0.5987507302784468,-1.1372203521902426,2-1
108.04616167372191,66.71661348514185,-0.6899462443542993,-0.9737774774174839,2-1
115.34139546151982,65.39531037155038,-0.8643747764199072,-0.6770394401819622,2-1
111.7673917915226,65.54622436619864,-0.7628377867093018,-0.8113012350885511,2-1
112.93624642424342,73.14635683084377,-0.6656715868750902,-1.1792870571476877,2-1
111.08765107465156,71.29219606529277,-0.6817525654140498,-1.1391722886847646,2-1
109.35605659645037,72.22437690088543,-0.6168030014280113,-1.2426872122960537,2-1
111.10638078507726,72.35997663620819,-0.6454380359083706,-1.1981622052906422,2-1
113.21114506491232,76.34648477754708,-0.6200830245412489,-1.3093661082354666,2-1
116.58049895781157,75.71199645985236,-0.6664779752027205,-1.204752027727775,2-1
108.21212534562213,75.08451567908092,-0.5663829735279424,-1.3839402054670469,2-1
113.28382319434951,73.7625043854657,-0.7104027220140011,-1.2079980779531163,2-1
111.68551859176749,71.99612345093983,-0.6430275728809851,-1.159468611113756,2-1
108.32706375313283,71.6546369483447,-0.6115722467645752,-1.2381078366393043,2-1
111.01961547821854,70.59075638219353,-0.7042453038972634,-1.125377972547084,2-1
116.76838572942424,70.05932304702837,-0.7876885261558512,-0.9106970346330572,2-1
102.95012758761268,59.735411078474804,-1.0071631430682957,-0.7426774592270773,2-1
107.17745582085526,63.740230763778285,-0.7240529374877004,-0.8699837346560653,2-1
103.53580952380952,65.71229972158204,-0.6016591145854917,-1.0838201655064166,2-1
97.57885914981227,58.55634139469043,-0.8306896739001262,-0.8807340682625227,2-1
95.45106442328418,64.50427732705388,-0.5646338736187682,-1.2759408203960545,2-1
94.82931671855101,59.95669254471556,-0.6722645176562266,-1.0618809159822113,2-1
119.16856430791633,71.81233323170684,-0.779317229964674,-0.920629486048087,2-1
116.4156639544671,73.24380768026786,-0.8132156890542739,-1.0852972648444532,2-1
103.93510680379747,69.70653769952882,-0.5660284565875942,-1.259047227039316,2-1
110.14481747404155,70.29082083342038,-0.6568028082451829,-1.1105642588089262,2-1
108.63475684099186,68.35506282070571,-0.688764153260151,-1.0226416225503006,2-1
109.21693909067207,69.06203878967558,-0.6867173840586484,-1.0583298905069491,2-1
101.88918037197726,63.32630333071899,-0.6588457550183341,-1.0041052544631284,2-1
111.4976111018766,69.78319150475313,-0.6783696674264712,-1.0314550110654834,2-1
105.7094222893239,65.24554668136714,-0.7656169721075108,-0.982613817652553,2-1
112.28571236438627,65.99913611994621,-0.8479787656160168,-0.7857709970512743,2-1
100.54174602199423,64.37945245825567,-0.6408842492216682,-1.0830391188648039,2-1
97.95924414422866,66.49124589786655,-0.5843856359446253,-1.2686337716066831,2-1
111.06799778147531,69.79730852351193,-0.7071400824596636,-1.0594178749991818,2-1
97.79918575063613,62.85642128502624,-0.6768381258220048,-1.1470550921004654,2-1
114.45091889857618,77.10902423634674,-0.4987324024209765,-1.2763560874773319,2-1
101.26853213737452,64.692523183021,-0.7486336322519741,-1.1058558664653209,2-1
115.69437503470488,69.38333602596694,-0.9325221740927289,-0.8904793080547586,2-1
110.63706610299471,75.81223883200906,-0.635465814726736,-1.3683112612584387,2-1
104.12777993905206,67.1262969039578,-0.634794372853129,-1.1195982372249325,2-1
109.1386360453718,69.55126720054344,-0.6499479554335766,-1.0930835699357704,2-1
98.01162530347398,63.699498545690744,-0.6381079042593482,-1.1294789651702293,2-1
101.77794092018125,67.11802440997093,-0.6195939190526991,-1.1800027627625294,2-1
112.8973033284815,70.30568299374653,-0.8035688373926377,-1.040486431998005,2-1
117.85753112195391,72.75462417127714,-0.8393730069854461,-1.0015571013377473,2-1
109.17610793582963,65.80703640830818,-0.7803813470319726,-0.8876084402699727,2-1
105.8553272262111,67.18187561630286,-0.6656110853817088,-1.0710020728792056,2-1
101.5150592216582,69.17766544057586,-0.6238279938636119,-1.3393056772293466,2-1
105.12540745464852,66.37454775626452,-0.7721935383801904,-1.0831203032401622,2-1
99.47496363095668,65.43709937876125,-0.6224083616051008,-1.2064156389027436,2-1
103.91037582891515,66.93006683325007,-0.6569130690241171,-1.158880537870966,2-1
95.5926435006435,62.846140364280544,-0.5724080588001487,-1.2037479082382667,2-1
111.16144183609406,63.24256762457462,-0.8969558515457952,-0.6879572965162066,2-1
109.45747975455403,63.92356752206864,-0.7718297472462042,-0.803549980996388,2-1
108.92293137254902,64.62824820742337,-0.6525597394441471,-0.9093247277200502,2-1
95.69707438988533,56.040113193302076,-0.7989691474105794,-0.7387526978423651,2-1
97.57555396781898,56.150881013327336,-0.8515813510834435,-0.682340541520484,2-1
108.45982972795558,66.30895448753603,-0.7257055778173875,-0.9884321864634749,2-1
109.58144613393723,65.0319476280723,-0.7985741820916125,-0.8581326194319061,2-1
104.29188535911602,59.7651315451014,-0.8217373722436824,-0.7251319484573613,2-1
110.41031423134744,63.04631748866671,-0.8375793302551392,-0.7013139739601342,2-1
111.99669171832046,63.81621752079652,-0.8784530255331349,-0.6983865286129873,2-1
107.60055899473343,65.98283033797408,-0.8147987569393049,-0.9862469872826525,2-1
104.15238193569702,67.21693285200244,-0.6798862887830498,-1.1528208325620641,2-1
102.24428826075885,64.88319073942237,-0.6497584827800219,-1.076400029465495,2-1
106.50577336641852,70.2021812055425,-0.6302625102145623,-1.2305791521742067,2-1
108.45392626186278,67.67125040100207,-0.6958788003312485,-1.067610280503473,2-1
102.26430976430976,66.96031104615206,-0.6071002324516123,-1.1786626448536006,2-1
105.59348648648648,65.39977659659058,-0.7545716926261469,-1.0450596031818011,2-1
95.4864684263281,65.81043995818155,-0.4954354891787287,-1.3244946037090233,2-1
96.42728690705569,61.78126840400536,-0.6192929291455873,-1.1066642431276443,2-1
117.41215123904641,71.57310423288772,-0.8377121513221951,-0.9722502702361435,2-1
114.89349212547182,71.9482198823768,-0.7360465677047615,-1.0681218058250939,2-1
109.65415883360488,65.00336577781903,-0.8492006063841296,-0.8555869208449658,2-1
113.21424969074127,73.39385686307419,-0.7226108086127562,-1.1874686842023399,2-1
99.0755797590904,63.89382980192697,-0.6895354374946274,-1.1506024190720552,2-1
104.6253031127827,62.348486473122534,-0.7210092417364306,-0.8972838194223525,2-1
102.84960603806958,62.51813744089248,-0.7184694259443126,-0.9388096980416383,2-1
93.64890872009825,56.38463022886806,-0.6880380548407167,-0.8898540336484899,2-1
69.81189373897708,48.70910808065718,-0.37478815821043554,-1.2024901457680692,2-2
70.04706702447437,44.7793932959649,-0.6673597814596113,-1.0439452152828277,2-2
65.17543536942595,43.72947065598848,-0.22897012292465763,-0.9004610154998893,2-2
66.88126998629511,44.338498583311846,-0.40510356108579804,-0.9910967032717188,2-2
101.327392007392,66.5918917511625,-0.6372177207528608,-1.2020289397492911,2-3
111.61825813891316,71.45504483631512,-0.7058491641772062,-1.1360066505996518,2-3
99.40786754006092,65.24520136468409,-0.5387466903163324,-1.1617139751881467,2-3
103.08857884490591,65.67019502046688,-0.6950929229634055,-1.1061521732462498,2-3
115.19389991476926,69.50038170730107,-0.7816605068387465,-0.9249417825690491,2-3
73.22028170309291,46.45371515585693,-0.46958274675544825,-0.8866983904858081,2-4
